1.30134;0.957579;1.19311
1.30269;0.961499;1.19311
1.30401;0.965376;1.19311
1.30531;0.969208;1.19311
1.3066;0.972995;1.19311
1.30785;0.976735;1.19311
1.30909;0.980427;1.19311
1.3103;0.98407;1.19311
1.31149;0.987663;1.19311
1.31265;0.991206;1.19311
1.31379;0.994696;1.19311
1.3149;0.998133;1.19311
1.31599;1.00151;1.19311
1.31704;1.00484;1.19311
1.31808;1.00811;1.19311
1.31908;1.01132;1.19311
1.32006;1.01446;1.19311
1.321;1.01755;1.19311
1.32192;1.02056;1.19311
1.3228;1.02351;1.19311
1.32366;1.02639;1.19311
1.32448;1.0292;1.19311
1.32527;1.03193;1.19311
1.32603;1.03459;1.19311
1.32676;1.03716;1.19311
1.32745;1.03964;1.19311
1.3281;1.04204;1.19311
1.32872;1.04433;1.19311
1.3293;1.04653;1.19311
1.32984;1.04862;1.19311
1.33035;1.0506;1.19311
1.33081;1.05245;1.19311
1.33123;1.05416;1.19311
1.3316;1.05573;1.19311
1.33192;1.05713;1.19311
1.33219;1.05833;1.19311
1.33241;1.05929;1.19311
1.33254;1.05991;1.19311
1.33255;1.05997;1.19311
1.33265;1.06046;1.19311
1.33282;1.06136;1.19311
1.33304;1.06251;1.19311
1.33328;1.06387;1.19311
1.33354;1.06541;1.19311
1.33382;1.06711;1.19311
1.33411;1.06894;1.19311
1.33441;1.07091;1.19311
1.33471;1.073;1.19311
1.33502;1.07519;1.19311
1.33532;1.07749;1.19311
1.33563;1.07989;1.19311
1.33594;1.08238;1.19311
1.33624;1.08496;1.19311
1.33654;1.08762;1.19311
1.33684;1.09036;1.19311
1.33713;1.09317;1.19311
1.33741;1.09606;1.19311
1.33769;1.09901;1.19311
1.33796;1.10203;1.19311
1.33823;1.10511;1.19311
1.33848;1.10825;1.19311
1.33873;1.11145;1.19311
1.33898;1.1147;1.19311
1.33921;1.11801;1.19311
1.33943;1.12137;1.19311
1.33965;1.12477;1.19311
1.33986;1.12823;1.19311
1.34005;1.13172;1.19311
1.34024;1.13527;1.19311
1.34042;1.13885;1.19311
1.3406;1.14248;1.19311
1.34076;1.14614;1.19311
1.34091;1.14984;1.19311
1.34106;1.15358;1.19311
1.34119;1.15735;1.19311
1.34132;1.16115;1.19311
1.34144;1.16499;1.19311
1.34155;1.16886;1.19311
1.34165;1.17276;1.19311
1.34174;1.17668;1.19311
1.34182;1.18064;1.19311
1.3419;1.18462;1.19311
1.34196;1.18862;1.19311
1.34202;1.19265;1.19311
1.34207;1.19671;1.19311
1.34211;1.20078;1.19311
1.34215;1.20488;1.19311
1.34217;1.209;1.19311
1.34219;1.21314;1.19311
1.3422;1.21729;1.19311
1.3422;1.22147;1.19311
1.3422;1.22566;1.19311
1.34219;1.22986;1.19311
1.34217;1.23408;1.19311
1.34214;1.23832;1.19311
1.34211;1.24257;1.19311
1.34207;1.24683;1.19311
1.34202;1.25111;1.19311
1.34196;1.25539;1.19311
1.3419;1.25969;1.19311
1.34184;1.264;1.19311
1.34176;1.26831;1.19311
1.34168;1.27264;1.19311
1.34159;1.27697;1.19311
1.3415;1.28131;1.19311
1.3414;1.28566;1.19311
1.3413;1.29001;1.19311
1.34118;1.29436;1.19311
1.34107;1.29872;1.19311
1.34094;1.30308;1.19311
1.34081;1.30745;1.19311
1.34068;1.31182;1.19311
1.34053;1.31619;1.19311
1.34039;1.32056;1.19311
1.34023;1.32493;1.19311
1.34008;1.3293;1.19311
1.33991;1.33367;1.19311
1.33974;1.33804;1.19311
1.33956;1.3424;1.19311
1.33938;1.34677;1.19311
1.3392;1.35113;1.19311
1.339;1.35548;1.19311
1.3388;1.35983;1.19311
1.3386;1.36417;1.19311
1.33839;1.36851;1.19311
1.33817;1.37284;1.19311
1.33795;1.37716;1.19311
1.33773;1.38147;1.19311
1.33749;1.38578;1.19311
1.33726;1.39007;1.19311
1.33701;1.39435;1.19311
1.33676;1.39863;1.19311
1.33651;1.40289;1.19311
1.33625;1.40714;1.19311
1.33598;1.41137;1.19311
1.33571;1.41559;1.19311
1.33543;1.4198;1.19311
1.33515;1.42399;1.19311
1.33486;1.42816;1.19311
1.33456;1.43232;1.19311
1.33426;1.43646;1.19311
1.33395;1.44058;1.19311
1.33363;1.44468;1.19311
1.33331;1.44877;1.19311
1.33299;1.45283;1.19311
1.33265;1.45687;1.19311
1.33232;1.46088;1.19311
1.33197;1.46488;1.19311
1.33162;1.46884;1.19311
1.33126;1.47279;1.19311
1.3309;1.47671;1.19311
1.33053;1.4806;1.19311
1.33015;1.48446;1.19311
1.32977;1.48829;1.19311
1.32938;1.49209;1.19311
1.32898;1.49586;1.19311
1.32858;1.4996;1.19311
1.32817;1.50331;1.19311
1.32776;1.50698;1.19311
1.32734;1.51062;1.19311
1.32691;1.51422;1.19311
1.32648;1.51778;1.19311
1.32604;1.5213;1.19311
1.3256;1.52479;1.19311
1.32515;1.52823;1.19311
1.3247;1.53162;1.19311
1.32424;1.53498;1.19311
1.32377;1.53828;1.19311
1.3233;1.54154;1.19311
1.32283;1.54475;1.19311
1.32235;1.54791;1.19311
1.32186;1.55102;1.19311
1.32138;1.55407;1.19311
1.32089;1.55706;1.19311
1.32039;1.56;1.19311
1.3199;1.56287;1.19311
1.3194;1.56568;1.19311
1.31891;1.56843;1.19311
1.31841;1.57111;1.19311
1.31791;1.57372;1.19311
1.31741;1.57625;1.19311
1.31692;1.57871;1.19311
1.31643;1.58108;1.19311
1.31595;1.58337;1.19311
1.31547;1.58558;1.19311
1.31499;1.58769;1.19311
1.31453;1.5897;1.19311
1.31408;1.59161;1.19311
1.31365;1.59341;1.19311
1.31323;1.59509;1.19311
1.31283;1.59664;1.19311
1.31246;1.59805;1.19311
1.31212;1.5993;1.19311
1.31182;1.60038;1.19311
1.31157;1.60126;1.19311
1.31139;1.60186;1.19311
1.31135;1.602;1.19311
1.31123;1.60239;1.19311
1.311;1.60313;1.19311
1.31068;1.6041;1.19311
1.3103;1.60525;1.19311
1.30986;1.60656;1.19311
1.30937;1.60801;1.19311
1.30882;1.60958;1.19311
1.30823;1.61127;1.19311
1.30759;1.61307;1.19311
1.30691;1.61497;1.19311
1.30618;1.61696;1.19311
1.30541;1.61904;1.19311
1.30461;1.6212;1.19311
1.30377;1.62345;1.19311
1.30289;1.62576;1.19311
1.30197;1.62816;1.19311
1.30102;1.63062;1.19311
1.30004;1.63315;1.19311
1.29903;1.63574;1.19311
1.29799;1.63839;1.19311
1.29691;1.64111;1.19311
1.29581;1.64388;1.19311
1.29468;1.64671;1.19311
1.29352;1.6496;1.19311
1.29234;1.65254;1.19311
1.29113;1.65553;1.19311
1.28989;1.65856;1.19311
1.28864;1.66165;1.19311
1.28736;1.66479;1.19311
1.28605;1.66797;1.19311
1.28473;1.6712;1.19311
1.28339;1.67448;1.19311
1.28202;1.67779;1.19311
1.28064;1.68115;1.19311
1.27923;1.68456;1.19311
1.27781;1.688;1.19311
1.27638;1.69148;1.19311
1.27492;1.69501;1.19311
1.27345;1.69857;1.19311
1.27197;1.70217;1.19311
1.27047;1.70581;1.19311
1.26895;1.70949;1.19311
1.26743;1.7132;1.19311
1.26589;1.71695;1.19311
1.26434;1.72073;1.19311
1.26277;1.72455;1.19311
1.2612;1.72841;1.19311
1.25962;1.7323;1.19311
1.25802;1.73622;1.19311
1.25642;1.74018;1.19311
1.25481;1.74416;1.19311
1.25319;1.74819;1.19311
1.25156;1.75224;1.19311
1.24993;1.75633;1.19311
1.24829;1.76044;1.19311
1.24664;1.76459;1.19311
1.24499;1.76877;1.19311
1.24333;1.77298;1.19311
1.24167;1.77722;1.19311
1.24001;1.78149;1.19311
1.23834;1.7858;1.19311
